#"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"
25640	25.740000000008475	-14545.47271209005	3389.7378024893214	-11155.734909600727	306.4199537638073	8.650965147337061	1.023571826367248
25650	25.750000000008487	-14518.642701734965	3325.793051426174	-11192.849650308792	300.63958111969936	8.690171783778503	1.0189538729519896
25660	25.7600000000085	-14616.1377148191	3412.5006928582957	-11203.637021960805	308.47763616309777	8.690171783778503	1.0189538729519896
25670	25.770000000008512	-14512.185509065035	3359.9884277343854	-11152.19708133065	303.73071861700174	8.774856995695965	1.00912005745991
25680	25.780000000008524	-14462.970635920194	3272.978897896003	-11189.99173802419	295.86537396099084	8.774856995695965	1.00912005745991
25690	25.790000000008536	-14549.027761093454	3334.6814493985175	-11214.346311694935	301.4430599296887	8.774856995695965	1.00912005745991
25700	25.80000000000855	-14583.248710279622	3385.72282723546	-11197.525883044162	306.05701462121414	8.73232539654225	1.0140350701092158
25710	25.81000000000856	-14497.742639409693	3267.9313643949345	-11229.81127501476	295.4090953128656	8.744917884532663	1.0125748820764848
25720	25.820000000008573	-14665.512413034367	3437.6452388858233	-11227.867174148543	310.75061156122695	8.674887326373206	1.0207491881512718
25730	25.830000000008585	-14559.027837565218	3337.252491811568	-11221.77534575365	301.67547280149046	8.674887326373206	1.0207491881512718
25740	25.840000000008597	-14493.31625241346	3284.775121247437	-11208.541131166025	296.93170959653156	8.764497858649667	1.010312779865687
25750	25.85000000000861	-14501.950166253459	3264.8727083850918	-11237.077457868367	295.1326039475373	8.764497858649667	1.010312779865687
25760	25.860000000008622	-14432.052844825042	3203.9767764032504	-11228.076068421793	289.6278334462387	8.732296379365623	1.0140384397193911
25770	25.870000000008634	-14485.807132128415	3282.200427935333	-11203.606704193082	296.6989666967499	8.803289406448759	1.005860853468324
25780	25.880000000008646	-14507.088252375715	3320.091479039247	-11186.996773336468	300.1241797379464	8.842776297307456	1.0013692417386422
25790	25.89000000000866	-14527.24614928094	3319.4149993271285	-11207.83114995381	300.06302843534206	8.842776297307456	1.0013692417386422
25800	25.90000000000867	-14493.13197680274	3290.3131077100525	-11202.818869092687	297.43232340641765	8.842776297307456	1.0013692417386422
25810	25.910000000008683	-14557.12462723754	3359.570419499376	-11197.554207738163	303.69293219471547	8.790959827541032	1.0072716028070001
25820	25.920000000008695	-14430.027232728886	3249.914210719804	-11180.113022009082	293.78041022930705	8.875309956547811	0.9976985861960194
25830	25.930000000008707	-14516.415988589584	3271.891130458365	-11244.524858131219	295.7670437456856	8.837632344048274	1.0019520897655976
25840	25.94000000000872	-14481.277773237869	3262.3392871501846	-11218.938486087685	294.90359189324374	8.77859637304398	1.0086902073421986
25850	25.950000000008732	-14456.823309301973	3240.7925230756023	-11216.03078622637	292.95584288249586	8.77859637304398	1.0086902073421986
25860	25.960000000008744	-14545.044907561914	3332.58946886897	-11212.455438692945	301.25395250767275	8.748856826931009	1.0121189969004658
25870	25.970000000008756	-14520.544166292497	3328.7956201850225	-11191.748546107474	300.91100240177707	8.748856826931009	1.0121189969004658
25880	25.98000000000877	-14494.212997412262	3247.855735130901	-11246.35726228136	293.5943315319186	8.748856826931009	1.0121189969004658
25890	25.99000000000878	-14636.200649214537	3394.533660902626	-11241.666988311912	306.8534819004624	8.748856826931009	1.0121189969004658
25900	26.000000000008793	-14490.221974942955	3279.5578961057818	-11210.664078837173	296.46009144202196	8.702537719644544	1.0175059828480562
25910	26.010000000008805	-14547.891845123291	3264.722233914006	-11283.169611209285	295.1190016032973	8.630524783523308	1.0259960335904748
25920	26.020000000008817	-14456.911179956825	3206.405562147526	-11250.5056178093	289.84738683320467	8.630524783523308	1.0259960335904748
25930	26.03000000000883	-14572.985041531785	3250.6416512559535	-11322.343390275832	293.8461682048322	8.630524783523308	1.0259960335904748
25940	26.040000000008842	-14721.093177067834	3377.4315211863473	-11343.661655881488	305.307510746801	8.707268928311459	1.0169531076395009
25950	26.050000000008854	-14781.08030716575	3516.83796872639	-11264.24233843936	317.90934596196905	8.631529704041524	1.025876582635532
25960	26.060000000008866	-14539.972622891453	3263.131098195276	-11276.841524696178	294.97516872837485	8.631529704041524	1.025876582635532
25970	26.07000000000888	-14707.969611724122	3440.479606708993	-11267.49000501513	311.00682809121565	8.606428043933285	1.0288686724036529
25980	26.08000000000889	-14726.764523616179	3467.357966015018	-11259.40655760116	313.43653389611626	8.630266657016538	1.0260267205648912
25990	26.090000000008903	-14719.763680233462	3479.38458278225	-11240.379097451212	314.52369625747764	8.71619089151053	1.0159121462477103
26000	26.100000000008915	-14696.469253480001	3445.3455646786324	-11251.12368880137	311.446692972499	8.71619089151053	1.0159121462477103
26010	26.110000000008927	-14626.547241314895	3401.656280516963	-11224.890960797931	307.49734077689214	8.738277057093	1.013344408496587
26020	26.12000000000894	-14613.614497195122	3357.2088961116146	-11256.405601083507	303.4794590798455	8.755181293031239	1.0113878741434315
26030	26.130000000008952	-14690.518031096208	3437.569106788878	-11252.94892430733	310.74372949689484	8.818639762088766	1.0041099800636206
26040	26.140000000008964	-14622.23629515933	3379.9251695761795	-11242.31112558315	305.53292748073073	8.81685084756253	1.0043137111871627
26050	26.150000000008976	-14540.548060562094	3299.9592185560714	-11240.588842006022	298.3042967010091	8.81685084756253	1.0043137111871627
26060	26.16000000000899	-14629.041589191234	3395.78499236838	-11233.256596822855	306.96659770829797	8.907059452395142	0.9941422579500234
26070	26.170000000009	-14460.495574430746	3216.888552808473	-11243.607021622272	290.79501101560453	8.868637507421635	0.9984492193179706
26080	26.180000000009013	-14689.741766998222	3401.9642201184456	-11287.777546879777	307.5251773955177	8.794627641244647	1.006851518553437
26090	26.190000000009025	-14646.984003124413	3351.0069568054414	-11295.97704631897	302.91882635065684	8.763540918479338	1.0104231015829748
26100	26.200000000009037	-14640.342652063922	3359.4659952239517	-11280.87665683997	303.68349262047354	8.808192349965363	1.0053009566411235
26110	26.21000000000905	-14694.893110743598	3359.300447022944	-11335.592663720654	303.668527665939	8.882389002804924	0.9969034448843622
26120	26.220000000009062	-14691.738416764676	3371.966802453186	-11319.77161431149	304.8135200728563	8.880547317934642	0.9971101868706213
26130	26.230000000009074	-14627.11179861584	3294.721768329415	-11332.390030286426	297.8308502724642	8.79440761081872	1.0068767093312898
26140	26.240000000009086	-14683.934854473611	3368.4467574400746	-11315.488097033536	304.4953208217602	8.848702147689794	1.000698638953626
26150	26.2500000000091	-14666.614830547996	3369.6211322503223	-11296.993698297674	304.6014800281723	8.814187845237543	1.004617141269987
26160	26.26000000000911	-14708.218491321426	3347.220811050412	-11360.997680271013	302.5765725614856	8.790451166377055	1.0073298887739235
26170	26.270000000009123	-14717.981898711107	3342.1535303902715	-11375.828368320836	302.11850884208866	8.790451166377055	1.0073298887739235
26180	26.280000000009135	-14727.347316574722	3380.8405202941326	-11346.50679628059	305.6156718524243	8.786776195350567	1.0077511932515906
26190	26.290000000009147	-14720.001754153063	3391.832084093364	-11328.169670059699	306.6092691945783	8.786776195350567	1.0077511932515906
26200	26.30000000000916	-14686.997665661918	3352.72026039022	-11334.277405271698	303.07370275580115	8.786776195350567	1.0077511932515906
26210	26.310000000009172	-14644.505531955985	3289.4118636870903	-11355.093668268895	297.35085422858236	8.786776195350567	1.0077511932515906
26220	26.320000000009184	-14598.34225562902	3222.1475203419645	-11376.194735287056	291.27040253033306	8.820465463550656	1.0039021446533383
26230	26.330000000009196	-14676.791973709609	3323.784843625578	-11353.007130084032	300.45804644732596	8.820465463550656	1.0039021446533383
26240	26.34000000000921	-14637.554120650098	3320.780412130538	-11316.77370851956	300.1864567806796	8.73805876384621	1.0133697237579085
26250	26.35000000000922	-14658.67814636754	3296.3209061879575	-11362.357240179583	297.9754065116862	8.747012197367422	1.0123324394544972
26260	26.360000000009233	-14665.838709024252	3307.4673783295248	-11358.371330694728	298.98300700389547	8.73512534799783	1.0137100319606547
26270	26.370000000009245	-14731.785787948236	3389.066767405638	-11342.719020542598	306.3592946357871	8.73512534799783	1.0137100319606547
26280	26.380000000009257	-14671.92188009484	3303.911242426184	-11368.010637668656	298.661545267746	8.711964762585646	1.0164049599611948
26290	26.39000000000927	-14767.032933082428	3376.4541143251176	-11390.57881875731	305.21915672572993	8.69209429405375	1.018728501571459
26300	26.400000000009282	-14721.223195477993	3300.9422538013823	-11420.28094167661	298.3931595075056	8.69209429405375	1.018728501571459
26310	26.410000000009294	-14758.433295548695	3333.511088418993	-11424.922207129703	301.3372635589577	8.752274091269392	1.0117238221015232
26320	26.420000000009306	-14638.541347381384	3252.115294397011	-11386.426052984374	293.9793801785771	8.766469727187848	1.0100855271577738
26330	26.43000000000932	-14705.580804355342	3292.5742845983705	-11413.006519756971	297.6367255631454	8.766469727187848	1.0100855271577738
26340	26.44000000000933	-14792.526183938677	3439.857531692654	-11352.668652246022	310.95059477499746	8.766469727187848	1.0100855271577738
26350	26.450000000009343	-14673.098698036476	3347.1565824080258	-11325.94211562845	302.57076652609965	8.689751508642134	1.0190031541054818
26360	26.460000000009355	-14655.84405421095	3259.7433000570604	-11396.10075415389	294.6689241131982	8.700030205430098	1.0177992474293314
26370	26.470000000009367	-14747.819305871968	3357.8221785611777	-11389.997127310791	303.5348975800449	8.718031877198356	1.015697616208399
26380	26.48000000000938	-14730.98533140572	3411.1318336708177	-11319.853497734903	308.3538962771903	8.749525031993867	1.0120417009289164
26390	26.490000000009392	-14640.973665201018	3308.7185444115066	-11332.255120789512	299.0961078616403	8.841736747337244	1.001486975776102
26400	26.500000000009404	-14708.281268840252	3316.1473130022796	-11392.133955837973	299.7676414907118	8.841736747337244	1.001486975776102
26410	26.510000000009416	-14672.753759686237	3247.1186677734436	-11425.635091912793	293.52770332680285	8.762923749496505	1.0104942652511364
26420	26.52000000000943	-14663.973405219993	3291.5895422911017	-11372.383862928891	297.5477084444641	8.762923749496505	1.0104942652511364
26430	26.53000000000944	-14622.11100145377	3212.678899310148	-11409.432102143623	290.41447366862417	8.781206884521245	1.0083903399779626
26440	26.540000000009453	-14636.901713573918	3186.1138876770683	-11450.787825896849	288.01309335231605	8.831084267381062	1.0026950176895097
26450	26.550000000009465	-14750.883339015238	3340.0078432302153	-11410.875495785021	301.92454653624515	8.831084267381062	1.0026950176895097
26460	26.560000000009477	-14529.592166803646	3157.6792380527972	-11371.91292875085	285.4427045698089	8.831084267381062	1.0026950176895097
26470	26.57000000000949	-14517.23957724638	3112.1039821474187	-11405.135595098962	281.32286739625397	8.736315047336808	1.013571986326036
26480	26.580000000009502	-14712.140923152423	3302.5114512240552	-11409.629471928369	298.53500924035177	8.714722878018785	1.016083278796386
26490	26.590000000009514	-14678.463658331159	3309.2551785056025	-11369.208479825556	299.1446176296171	8.73302444942075	1.0139538995893385
26500	26.600000000009526	-14567.749188016558	3105.2809440386673	-11462.468243977892	280.7060895970162	8.73302444942075	1.0139538995893385
26510	26.61000000000954	-14769.319487846475	3320.857088046909	-11448.462399799566	300.19338800430756	8.714676265515628	1.016088713557655
26520	26.62000000000955	-14698.910282604702	3303.310080278114	-11395.600202326588	298.60720239866606	8.756997366224946	1.011178127088607
26530	26.630000000009563	-14667.023407848339	3231.799683599354	-11435.223724248985	292.1429229408727	8.763306377830872	1.0104501444911251
26540	26.640000000009575	-14746.049559940642	3285.0605662278876	-11460.988993712755	296.9575127833289	8.689811566737744	1.0189961114454213
26550	26.650000000009587	-14652.489260733284	3223.4639432651547	-11429.02531746813	291.38940236889323	8.689811566737744	1.0189961114454213
26560	26.6600000000096	-14708.540795460405	3259.949419221576	-11448.59137623883	294.6875565350965	8.689811566737744	1.0189961114454213
26570	26.670000000009612	-14697.760273275417	3222.5651542572227	-11475.195119018194	291.3081551154768	8.737817617756413	1.0133976907122548
26580	26.680000000009624	-14804.82185740869	3324.072133663963	-11480.749723744726	300.48401642064186	8.737817617756413	1.0133976907122548
26590	26.690000000009636	-14829.483741393251	3325.653649383454	-11503.830092009797	300.6269796826639	8.684792098875587	1.0195850510740079
26600	26.70000000000965	-14731.950651195433	3249.235458050193	-11482.71519314524	293.7190534596222	8.738184035613724	1.0133551959548863
26610	26.71000000000966	-14662.7235613256	3145.7250373469683	-11516.998523978631	284.3620883566984	8.695877011395302	1.0182853534031744
26620	26.720000000009673	-14722.618943969059	3166.5562407525144	-11556.062703216545	286.24515328864805	8.683451177455012	1.0197424980852414
26630	26.730000000009685	-14729.804805787433	3218.592282904444	-11511.21252288299	290.94902201222203	8.736369987487425	1.0135656123059715
26640	26.740000000009697	-14747.600180968895	3219.266037460782	-11528.334143508113	291.00992697066744	8.736369987487425	1.0135656123059715
26650	26.75000000000971	-14769.758758468983	3228.7844190311466	-11540.974339437837	291.8703540038602	8.726232835927874	1.0147430583380315
26660	26.760000000009722	-14823.626529658388	3323.0934525531247	-11500.533077105263	300.3955472120464	8.753630989340637	1.0115669950540371
26670	26.770000000009734	-14742.567374216047	3263.1523739863196	-11479.415000229728	294.97709198241034	8.753630989340637	1.0115669950540371
26680	26.780000000009746	-14774.278741667942	3295.9178364194454	-11478.360905248497	297.9389704723735	8.753630989340637	1.0115669950540371
26690	26.79000000000976	-14798.550650924852	3341.4584255509085	-11457.092225373943	302.05567389580403	8.727124768294255	1.014639349246971
26700	26.80000000000977	-14770.492018311475	3318.499865540783	-11451.992152770692	299.9803036734759	8.699288372654918	1.0178860403723806
26710	26.810000000009783	-14619.819924516294	3170.512108353673	-11449.307816162622	286.6027493146748	8.699288372654918	1.0178860403723806
26720	26.820000000009795	-14741.650587046588	3318.0492106722427	-11423.601376374345	299.9395661143998	8.782598048098608	1.0082306109427661
26730	26.830000000009807	-14603.58902987274	3224.32680654267	-11379.262223330072	291.4674020671019	8.698523772855516	1.017975512503814
26740	26.84000000000982	-14618.314239325198	3213.1826867994714	-11405.131552525727	290.460014223139	8.682654504216831	1.0198360641205668
26750	26.850000000009832	-14665.50398436885	3292.5337191787603	-11372.97026519009	297.6330585969298	8.682654504216831	1.0198360641205668
26760	26.860000000009844	-14706.882132947983	3331.0657176120167	-11375.816415335967	301.1162109427173	8.716699110771781	1.0158529144084667
26770	26.870000000009856	-14647.490963453169	3280.578205240494	-11366.912758212675	296.55232367238904	8.716699110771781	1.0158529144084667
26780	26.88000000000987	-14774.234692553451	3398.675266752211	-11375.55942580124	307.22786798778924	8.69272597666008	1.018654472656163
26790	26.89000000000988	-14749.731055997581	3373.4317843939816	-11376.299271603599	304.9459491056368	8.69272597666008	1.018654472656163
26800	26.900000000009893	-14609.323158548577	3199.214584890665	-11410.108573657912	289.1973486748121	8.69272597666008	1.018654472656163
26810	26.910000000009905	-14784.534701620352	3353.1130395746095	-11431.421662045743	303.1092085637818	8.716212724863368	1.0159096014763696
26820	26.920000000009917	-14759.29197617384	3370.786154286521	-11388.505821887318	304.70679377786814	8.723233791138252	1.0150919266539313
26830	26.93000000000993	-14758.977141509673	3392.50226868994	-11366.474872819734	306.6698514416611	8.723233791138252	1.0150919266539313
26840	26.94000000000994	-14655.70322142595	3276.5490351406625	-11379.154186285288	296.1881013674101	8.717245027407593	1.0157892967168947
26850	26.950000000009954	-14771.498793299892	3354.465146861457	-11417.033646438435	303.2314341388736	8.651274421757723	1.0235352346966833
26860	26.960000000009966	-14715.59981136254	3419.419300996625	-11296.180510365914	309.1030531449953	8.719666194044805	1.0155072451909624
26870	26.97000000000998	-14655.117743855235	3375.7681865021073	-11279.349557353127	305.1571513483058	8.675482214844463	1.02067919412569
26880	26.98000000000999	-14643.864213285779	3293.183305301442	-11350.680907984337	297.6917788169809	8.71777355286226	1.015727713275132
26890	26.990000000010003	-14727.64193736654	3387.231844467277	-11340.410092899263	306.1934242839505	8.71777355286226	1.015727713275132
26900	27.000000000010015	-14540.73419246261	3218.3587978205687	-11322.375394642042	290.92791581086533	8.71777355286226	1.015727713275132
26910	27.010000000010027	-14655.441387863859	3357.3835337370815	-11298.057854126777	303.4952456852525	8.800148361189198	1.006219876332018
26920	27.02000000001004	-14637.077476824345	3338.5110597122107	-11298.566417112133	301.7892427566889	8.800148361189198	1.006219876332018
26930	27.03000000001005	-14566.199588654548	3237.37420861687	-11328.825380037679	292.64683970306834	8.767505086745105	1.0099662455954777
26940	27.040000000010064	-14647.108790332592	3303.048082078909	-11344.060708253683	298.5835187155128	8.71567954028287	1.0159717500824745
26950	27.050000000010076	-14729.5694982708	3419.821381816695	-11309.748116454104	309.13939978697	8.684755707951938	1.019589323346366
26960	27.06000000001009	-14602.643893123588	3324.7074576960003	-11277.936435427588	300.5414473996335	8.684755707951938	1.019589323346366
26970	27.0700000000101	-14569.279839275994	3265.423566266339	-11303.856273009655	295.1823994940773	8.684755707951938	1.019589323346366
26980	27.080000000010113	-14725.40568690244	3402.57928916039	-11322.82639774205	307.5807773971626	8.707419658182756	1.016935503663002
26990	27.090000000010125	-14592.937540312569	3280.9083646610075	-11312.029175651562	296.5821688817425	8.77713211451102	1.0088584836338104
27000	27.100000000010137	-14674.847666921787	3358.474806617969	-11316.372860303818	303.5938927798625	8.77713211451102	1.0088584836338104
27010	27.11000000001015	-14562.42399446672	3222.8843187636617	-11339.53967570306	291.3370064246354	8.77713211451102	1.0088584836338104
27020	27.12000000001016	-14711.998659058358	3304.0538561640947	-11407.944802894262	298.6744370303315	8.739148958257111	1.0132433075571667
27030	27.130000000010174	-14715.371323081119	3350.0990600799214	-11365.272263001198	302.8367557927359	8.739148958257111	1.0132433075571667
27040	27.140000000010186	-14512.622923609919	3192.108200698751	-11320.514722911168	288.5549574214487	8.782982281902559	1.0081865033412172
27050	27.1500000000102	-14614.591072310417	3289.2748174190397	-11325.316254891377	297.3384657449986	8.782982281902559	1.0081865033412172
27060	27.16000000001021	-14563.600782568268	3268.784864335965	-11294.815918232303	295.4862485995522	8.782982281902559	1.0081865033412172
27070	27.170000000010223	-14580.645250236645	3274.3129844672826	-11306.332265769362	295.98597052901687	8.7694863866055	1.0097380627928383
27080	27.180000000010235	-14550.548228178766	3250.5594046722763	-11299.98882350649	293.83873341316513	8.7694863866055	1.0097380627928383
27090	27.190000000010247	-14622.40669268201	3312.07390631645	-11310.332786365561	299.39942035944426	8.775417405947078	1.0090556136621232
27100	27.20000000001026	-14601.73118160271	3253.9399077490107	-11347.7912738537	294.14431858134856	8.775417405947078	1.0090556136621232
27110	27.21000000001027	-14597.498344435944	3273.5921489923876	-11323.906195443556	295.920809626977	8.838093743304201	1.001899782111694
27120	27.220000000010284	-14505.54856457278	3212.006602060363	-11293.541962512418	290.35370044538445	8.831687640164334	1.0026265144873758
27130	27.230000000010296	-14576.582310790467	3221.4401169299854	-11355.142193860482	291.20645583786853	8.737725129740541	1.0134084174334907
27140	27.24000000001031	-14719.897412145998	3406.550135393095	-11313.347276752902	307.93972743693706	8.752634600041063	1.0116821506129894
27150	27.25000000001032	-14541.911611780637	3297.9297268981545	-11243.981884882483	298.1208380454381	8.814839109148947	1.0045429174661504
27160	27.260000000010333	-14563.110480249703	3293.349973205191	-11269.760507044512	297.706844988566	8.793308923129649	1.0070025144240744
27170	27.270000000010345	-14455.001782995329	3212.0065428530525	-11242.995240142276	290.3536950932592	8.862284722620565	0.9991649414171416
27180	27.280000000010357	-14525.666646468348	3307.587709837577	-11218.07893663077	298.99388453404146	8.853293728292817	1.0001796469715338
27190	27.29000000001037	-14446.883203289392	3278.034932907429	-11168.848270381963	296.3224211146944	8.792631140812883	1.0070801394814983
27200	27.30000000001038	-14447.39259289638	3211.877679568062	-11235.514913328318	290.34204632154604	8.700441124286018	1.0177511771192935
27210	27.310000000010394	-14593.841266380015	3361.749127457608	-11232.092138922408	303.8898794604704	8.70251054436985	1.0175091602075603
27220	27.320000000010406	-14521.428045896982	3337.2549472081037	-11184.17309868888	301.6756947603961	8.70251054436985	1.0175091602075603
27230	27.33000000001042	-14633.58660282311	3462.9667795216255	-11170.619823301484	313.03958662742616	8.73200369376678	1.0140724289913141
27240	27.34000000001043	-14509.55006691038	3344.022088425858	-11165.527978484522	302.2874196842337	8.741427500681173	1.0129791953327063
27250	27.350000000010443	-14579.99516104047	3414.110663225216	-11165.884497815254	308.623171621631	8.741427500681173	1.0129791953327063
27260	27.360000000010455	-14583.877632735821	3446.8481262038495	-11137.029506531971	311.5825190628668	8.7226416081454	1.015160841576973
27270	27.370000000010467	-14522.383278563224	3381.0419932886452	-11141.341285274579	305.63388427747316	8.724245086186507	1.014974259459944
27280	27.38000000001048	-14649.516386204967	3478.2496656937183	-11171.266720511248	314.42110388542505	8.755215329613641	1.011383942294194
27290	27.39000000001049	-14571.19628949528	3433.96359367874	-11137.23269581654	310.4178042410559	8.755215329613641	1.011383942294194
27300	27.400000000010504	-14514.60192911579	3312.45027372052	-11202.15165539527	299.4334426022468	8.811783881978346	1.0048912132092804
27310	27.410000000010516	-14593.02072207627	3426.067400992803	-11166.953321083467	309.7040171758858	8.747843777566391	1.012236205955954
27320	27.42000000001053	-14476.772592767657	3375.3904924355184	-11101.382100332139	305.12300918004246	8.763924932414048	1.0103788272933212
27330	27.43000000001054	-14346.672398015298	3230.9266589114213	-11115.745739103877	292.0640046881647	8.763924932414048	1.0103788272933212
27340	27.440000000010553	-14572.745122548313	3377.209004297359	-11195.536118250953	305.2873960303219	8.712857786392217	1.0163007835992464
27350	27.450000000010565	-14640.952298606853	3481.699557263119	-11159.252741343735	314.73296152067036	8.712857786392217	1.0163007835992464
27360	27.460000000010577	-14481.57256960809	3376.995367784457	-11104.577201823633	305.2680840675035	8.76405577515969	1.0103637428685646
27370	27.47000000001059	-14427.026154182926	3317.0466247177933	-11109.979529465132	299.8489359949902	8.76405577515969	1.0103637428685646
27380	27.4800000000106	-14489.226929707651	3299.655554460684	-11189.571375246967	298.27684657256555	8.76405577515969	1.0103637428685646
27390	27.490000000010614	-14530.919256791063	3369.419408299028	-11161.499848492036	304.5832449175442	8.790846514708852	1.007284586402823
27400	27.500000000010626	-14564.9332768888	3423.946872085063	-11140.986404803736	309.51232908443893	8.750197526273944	1.0119639207127522
27410	27.51000000001064	-14533.813379614392	3407.2027909004255	-11126.610588713967	307.99872511818336	8.72846066673145	1.014484057818994
27420	27.52000000001065	-14613.56383367756	3458.75493398703	-11154.808899690528	312.65885112834917	8.776911977772265	1.008883787159357
27430	27.530000000010663	-14564.335035641681	3441.9277872544285	-11122.407248387253	311.13773833903724	8.77298266121285	1.0093356544346608
27440	27.540000000010675	-14532.3166471733	3372.704022332097	-11159.612624841204	304.880162065356	8.77298266121285	1.0093356544346608
27450	27.550000000010687	-14601.97397569551	3466.5591526342328	-11135.414823061277	313.36432407533704	8.80579913216457	1.0055741747907176
27460	27.5600000000107	-14480.462641690814	3340.16969806266	-11140.292943628154	301.9391776237108	8.80579913216457	1.0055741747907176
27470	27.57000000001071	-14490.303897331883	3286.534605404592	-11203.769291927292	297.09076055725416	8.734683305893428	1.0137613334789912
27480	27.580000000010724	-14642.873949001556	3505.0174348357064	-11137.85651416585	316.84081274220586	8.751781729051356	1.0117807401783803
27490	27.590000000010736	-14521.374056691122	3382.185427784635	-11139.188628906486	305.7372465921442	8.79557736804266	1.0067428009754116
27500	27.60000000001075	-14507.186700953323	3344.510856980399	-11162.675843972924	302.331602581735	8.799360631170547	1.006309954422367
27510	27.61000000001076	-14672.654977146816	3500.1479311070793	-11172.507046039736	316.40062733722186	8.707879958534068	1.0168817482401173
27520	27.620000000010773	-14648.027599688427	3438.2205801720334	-11209.807019516393	310.8026203184204	8.707879958534068	1.0168817482401173
27530	27.630000000010785	-14688.466456225853	3556.8610885714315	-11131.605367654422	321.5272902535289	8.69586006308861	1.018287338050161
27540	27.640000000010797	-14551.409543400023	3412.145512644964	-11139.26403075506	308.4455291651857	8.728098350288201	1.0145261705726332
27550	27.65000000001081	-14594.29709892206	3416.8774501031185	-11177.419648818941	308.8732790802606	8.749737952003516	1.0120170734566527
27560	27.66000000001082	-14655.255425427089	3537.976836041219	-11117.27858938587	319.8202225909733	8.749737952003516	1.0120170734566527
27570	27.670000000010834	-14515.620470754411	3369.3855447988444	-11146.234925955567	304.58018378044005	8.737543955309201	1.0134294306260632
27580	27.680000000010846	-14681.291559222376	3497.835666015861	-11183.455893206516	316.1916069929874	8.725375383592516	1.014842778266047
27590	27.69000000001086	-14612.818157462607	3398.674748713126	-11214.143408749482	307.2278211589424	8.725375383592516	1.014842778266047
27600	27.70000000001087	-14673.093302676472	3454.5182026952657	-11218.575099981206	312.2758660474444	8.729308270841011	1.0143855527794408
27610	27.710000000010883	-14603.004961590033	3422.1557577434214	-11180.849203846612	309.3504188702187	8.729308270841011	1.0143855527794408
27620	27.720000000010895	-14436.924864476849	3220.9217997013975	-11216.00306477545	291.1596018478336	8.813120834754422	1.0047387709448041
27630	27.730000000010907	-14606.115498873281	3285.075878276105	-11321.039620597177	296.9588969367296	8.813120834754422	1.0047387709448041
27640	27.74000000001092	-14622.880332683202	3348.9980296513845	-11273.882303031818	302.73722665135006	8.748369371136503	1.012175391783768
27650	27.75000000001093	-14589.251023392626	3331.919694838403	-11257.331328554223	301.19340737426216	8.748369371136503	1.012175391783768
27660	27.760000000010944	-14636.178633026482	3349.6692922269754	-11286.509340799506	302.7979063438103	8.748369371136503	1.012175391783768
27670	27.770000000010956	-14659.182533724177	3384.304843879135	-11274.877689845041	305.9288340893265	8.726922179357032	1.0146629033366263
27680	27.78000000001097	-14583.358759438192	3334.8016056435667	-11248.557153794625	301.4539216166974	8.769596377238855	1.00972539838683
27690	27.79000000001098	-14639.943024366476	3385.1490836657654	-11254.79394070071	306.00515029177575	8.727465096265968	1.0145997833308726
27700	27.800000000010993	-14582.540119517438	3363.90753422884	-11218.632585288598	304.08499157284643	8.727465096265968	1.0145997833308726
27710	27.810000000011005	-14575.393159789464	3327.6180144597624	-11247.775145329702	300.8045511324131	8.667567479333231	1.0216112210043484
27720	27.820000000011017	-14649.632727874761	3412.4705386833934	-11237.162189191367	308.4749103354917	8.692838918921145	1.018641237723311
27730	27.83000000001103	-14588.559803741213	3366.3821609004217	-11222.17764284079	304.3086888127131	8.691513827601165	1.0187965377883004
27740	27.84000000001104	-14631.279485907326	3381.0904491252986	-11250.189036782027	305.63826450865685	8.687425006894266	1.0192760442446462
27750	27.850000000011054	-14633.301528083633	3434.2076737970747	-11199.093854286559	310.4398681949463	8.69117743391107	1.0188359705037648
27760	27.860000000011066	-14572.656368701342	3378.7681109977866	-11193.888257703555	305.428333598622	8.711463433783095	1.0164634522094098
27770	27.87000000001108	-14553.863651838583	3286.5315634730296	-11267.332088365554	297.09048557771797	8.711463433783095	1.0164634522094098
27780	27.88000000001109	-14662.936834328582	3440.78928714974	-11222.147547178842	311.0348220753715	8.68518790368562	1.0195385861417658
27790	27.890000000011103	-14539.162113640956	3308.4957572441576	-11230.666356396798	299.07596871298165	8.664658492204758	1.0219542066967306
27800	27.900000000011115	-14505.364689204425	3219.017543259364	-11286.347145945061	290.98746399973993	8.704654815006547	1.0172585109789383
27810	27.910000000011127	-14611.136450462536	3338.1101149228084	-11273.026335539727	301.75299880774975	8.666896457134815	1.0216903178080123
27820	27.92000000001114	-14534.122913918123	3333.9307953985463	-11200.192118519577	301.3752035415648	8.641095970863407	1.0247408691625068
27830	27.93000000001115	-14557.049207903246	3328.735823479078	-11228.313384424167	300.9055969973068	8.627650411359692	1.0263378525444566
27840	27.940000000011164	-14599.209596452281	3366.4914671627125	-11232.71812928957	304.31856970079025	8.630199403525065	1.0260347161946646
27850	27.950000000011176	-14582.570109545926	3298.867019903778	-11283.70308964215	298.20556592003516	8.549013222663433	1.0357785121006606
27860	27.96000000001119	-14696.47483682647	3433.3452131416584	-11263.129623684812	310.36190489230927	8.549013222663433	1.0357785121006606
